icao,departure_from,departure_time,arrival_time,terminal,gate,baggage_belt,flight_number,airline,aircraft
LKPR,Amsterdam,2024-11-03 19:50Z,2024-11-03 21:15Z,2,,24,KL 1361,KLM,Boeing 737-800
LKPR,Zurich,2024-11-03 20:00Z,2024-11-03 21:20Z,2,,24,LX 1482,SWISS,Airbus A220-300
LKPR,Zurich,2024-11-03 20:00Z,2024-11-03 21:20Z,2,,24,TP 8186,TAP Air Portugal,Airbus A220-300
LKPR,Rome,2024-11-03 19:20Z,2024-11-03 21:20Z,2,,21,W4 6065,Wizz Air Malta,Airbus A320
LKPR,Salalah,2024-11-03 13:35Z,2024-11-03 21:25Z,1,,12,QS 4211,SmartWings,Boeing 737
LKPR,Munich,2024-11-03 20:45Z,2024-11-03 21:35Z,2,,24,LH 1694,Lufthansa,Airbus A319
LKPR,Geneva,2024-11-03 20:00Z,2024-11-03 21:35Z,2,,22,EW 4231,Eurowings,Airbus A320
LKPR,Paris,2024-11-03 20:00Z,2024-11-03 21:40Z,2,,24,JL 5315,Japan Airlines,Airbus A220-300
LKPR,Paris,2024-11-03 20:00Z,2024-11-03 21:40Z,2,,24,AF 1582,Air France,Airbus A220-300
LKPR,Paris,2024-11-03 20:00Z,2024-11-03 21:40Z,2,,24,EY 6021,Etihad,Airbus A220-300
LKPR,Paris,2024-11-03 20:00Z,2024-11-03 21:40Z,2,,24,CI 9306,China,Airbus A220-300
LKPR,Vienna,2024-11-03 20:45Z,2024-11-03 21:40Z,2,,23,OU 5542,Croatia,Embraer 195
LKPR,Vienna,2024-11-03 20:45Z,2024-11-03 21:40Z,2,,23,OS 711,Austrian,Embraer 195
LKPR,London,2024-11-03 19:50Z,2024-11-03 21:50Z,1,,13,BA 858,British,Airbus A319
LKPR,Tenerife Island,2024-11-03 17:10Z,2024-11-03 22:05Z,2,,22,EW 3019,Eurowings,Boeing 737-800
LKPR,Tenerife Island,2024-11-03 17:10Z,2024-11-03 22:05Z,2,,22,QS 1213,SmartWings,Boeing 737-800
LKPR,Dubai,2024-11-03 15:30Z,2024-11-03 22:20Z,1,,12,QS 1201,SmartWings,Boeing 737-800
LKPR,Palma De Mallorca,2024-11-03 20:20Z,2024-11-03 22:50Z,2,,23,QS 1165,SmartWings,Boeing 737-800
LKPR,Málaga,2024-11-03 19:40Z,2024-11-03 22:55Z,2,,22,QS 1153,SmartWings,Boeing 737-800
LKPR,Antalya,,2024-11-03 23:20Z,1,,11,QS 2625,SmartWings,Boeing 737-800
LKPR,Ras Al Khaimah,2024-11-03 17:10Z,2024-11-03 23:25Z,1,,13,QS 4129,SmartWings,Boeing 737
LKPR,Valencia,2024-11-03 21:05Z,2024-11-03 23:45Z,2,,22,EW 3015,Eurowings,Airbus A320
LKPR,Valencia,2024-11-03 21:05Z,2024-11-03 23:45Z,2,,22,QS 1055,SmartWings,Airbus A320
LEMD,Marrakech,2024-11-03 13:25Z,2024-11-03 15:25Z,4S,,,QR 8007,Qatar,Airbus A321 NEO
LEMD,Marrakech,2024-11-03 13:25Z,2024-11-03 15:25Z,4S,,,AA 8799,American,Airbus A321 NEO
LEMD,Marrakech,2024-11-03 13:25Z,2024-11-03 15:25Z,4S,,,I2 1852,Iberia Express,Airbus A321 NEO
LEMD,Marrakech,2024-11-03 13:25Z,2024-11-03 15:25Z,4S,,,IB 1852,Iberia,Airbus A321 NEO
LEMD,Rome,2024-11-03 13:35Z,2024-11-03 16:10Z,2,,,AZ 60,ITA,Airbus A320 NEO
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,UX 2229,Air Europa,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,G3 5260,Gol,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,AF 1800,Air France,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,DL 8334,Delta Air Lines,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,SQ 1860,Singapore,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,MK 9566,Air Mauritius,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,MU 1897,China Eastern,BCS3
LEMD,Paris,2024-11-03 13:55Z,2024-11-03 16:00Z,2,,,AR 7833,Aerolineas Argentinas,BCS3
LEMD,Nápoli,2024-11-03 13:50Z,2024-11-03 16:35Z,4,,,QR 6948,Qatar,Airbus A320
LEMD,Nápoli,2024-11-03 13:50Z,2024-11-03 16:35Z,4,,,I2 1832,Iberia Express,Airbus A320
LEMD,Nápoli,2024-11-03 13:50Z,2024-11-03 16:35Z,4,,,LA 1756,LATAM,Airbus A320
LEMD,Nápoli,2024-11-03 13:50Z,2024-11-03 16:35Z,4,,,IB 1832,Iberia,Airbus A320
LEMD,Toulouse-Blagnac,2024-11-03 15:00Z,2024-11-03 16:25Z,2,,,V7 2370,Volotea,Airbus A319
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,AD 7316,Azul,Embraer 195
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,AV 2485,Avianca,Embraer 195
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,S4 8718,Azores,Embraer 195
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,A3 1710,Aegean,Embraer 195
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,TP 1016,TAP Air Portugal,Embraer 195
LEMD,Lisbon,2024-11-03 14:50Z,2024-11-03 16:10Z,2,,,EK 4856,Emirates,Embraer 195
LEMD,Rome,2024-11-03 13:45Z,2024-11-03 16:20Z,4,,,IB 650,Iberia,Airbus A321
LEMD,Rome,2024-11-03 13:45Z,2024-11-03 16:20Z,4,,,LA 1545,LATAM,Airbus A321
LEMD,Rome,2024-11-03 13:45Z,2024-11-03 16:20Z,4,,,DT 6237,TAAG,Airbus A321
LEMD,Rome,2024-11-03 13:45Z,2024-11-03 16:20Z,4,,,VY 5235,Vueling,Airbus A321
LEMD,Rome,2024-11-03 13:45Z,2024-11-03 16:20Z,4,,,QR 6870,Qatar,Airbus A321
LEMD,Sofia,2024-11-03 12:55Z,2024-11-03 16:40Z,1,,,FR 6409,Ryanair,Boeing 737-800 (winglets)
LEMD,Bogotá,2024-11-03 03:30Z,2024-11-03 16:00Z,4S,,,QR 6969,Qatar,Airbus A350-900
LEMD,Bogotá,2024-11-03 03:30Z,2024-11-03 16:00Z,4S,,,LY 9224,El Al,Airbus A350-900
LEMD,Bogotá,2024-11-03 03:30Z,2024-11-03 16:00Z,4S,,,LA 1575,LATAM,Airbus A350-900
LEMD,Bogotá,2024-11-03 03:30Z,2024-11-03 16:00Z,4S,,,IB 150,Iberia,Airbus A350-900
LEMD,Bogotá,2024-11-03 03:30Z,2024-11-03 16:00Z,4S,,,BA 7241,British,Airbus A350-900
LEMD,Copenhagen,2024-11-03 13:10Z,2024-11-03 16:40Z,1,,,FR 606,Ryanair,Boeing 737 MAX 8
LEMD,Sofia,2024-11-03 13:00Z,2024-11-03 16:55Z,4,,,FB 471,Bulgaria Air,BCS3
LEMD,Athens,2024-11-03 12:35Z,2024-11-03 16:25Z,2,,,A3 702,Aegean,Airbus A320
LEMD,Fuerteventura Island,2024-11-03 14:00Z,2024-11-03 16:40Z,4,,,IB 1522,Iberia,Airbus A321 NEO
LEMD,Fuerteventura Island,2024-11-03 14:00Z,2024-11-03 16:40Z,4,,,QR 6995,Qatar,Airbus A321 NEO
LEMD,Fuerteventura Island,2024-11-03 14:00Z,2024-11-03 16:40Z,4,,,I2 1522,Iberia Express,Airbus A321 NEO
LEMD,Fuerteventura Island,2024-11-03 14:00Z,2024-11-03 16:40Z,4,,,LA 1642,LATAM,Airbus A321 NEO
LEMD,Mexico City,2024-11-03 06:05Z,2024-11-03 16:05Z,4S,,,QR 6967,Qatar,Airbus A350-900
LEMD,Mexico City,2024-11-03 06:05Z,2024-11-03 16:05Z,4S,,,IB 312,Iberia,Airbus A350-900
LEMD,Mexico City,2024-11-03 06:05Z,2024-11-03 16:05Z,4S,,,AY 5555,Finnair,Airbus A350-900
LEMD,Ibiza Town,2024-11-03 15:35Z,2024-11-03 16:50Z,4,,,I2 1700,Iberia Express,Airbus A321 NEO
LEMD,Ibiza Town,2024-11-03 15:35Z,2024-11-03 16:50Z,4,,,IB 1700,Iberia,Airbus A321 NEO
LEMD,Ibiza Town,2024-11-03 15:35Z,2024-11-03 16:50Z,4,,,QR 6522,Qatar,Airbus A321 NEO
LEMD,Munich,2024-11-03 13:55Z,2024-11-03 16:40Z,2,,,LH 1804,Lufthansa,Airbus A320 NEO
LEMD,Munich,2024-11-03 13:55Z,2024-11-03 16:40Z,2,,,OS 7451,Austrian,Airbus A320 NEO
LEMD,Budapest,2024-11-03 12:50Z,2024-11-03 16:15Z,2,,,W6 2371,Wizz Air,Airbus A321 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,VY 5062,Vueling,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,IB 414S,Iberia,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,OB 5005,BoA,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,IB 414,Iberia,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,QR 6557,Qatar,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,LA 1557,LATAM,Airbus A320 NEO
LEMD,Barcelona,2024-11-03 14:15Z,2024-11-03 15:40Z,4,,,AT 5336,Royal Air Maroc,Airbus A320 NEO
LEMD,Milan,2024-11-03 13:45Z,2024-11-03 16:10Z,4,,,IB 670,Iberia,Airbus A320 (sharklets)
LEMD,Milan,2024-11-03 13:45Z,2024-11-03 16:10Z,4,,,QR 6992,Qatar,Airbus A320 (sharklets)
LEMD,Tenerife Island,2024-11-03 14:10Z,2024-11-03 16:55Z,4,,,QR 8033,Qatar,Airbus A321 NEO
LEMD,Tenerife Island,2024-11-03 14:10Z,2024-11-03 16:55Z,4,,,IB 1570,Iberia,Airbus A321 NEO
LEMD,Tenerife Island,2024-11-03 14:10Z,2024-11-03 16:55Z,4,,,I2 1570,Iberia Express,Airbus A321 NEO
LEMD,Tenerife Island,2024-11-03 14:10Z,2024-11-03 16:55Z,4,,,AV 6139,Avianca,Airbus A321 NEO
LEMD,Brussels,2024-11-03 14:30Z,2024-11-03 16:55Z,4,,,IB 600,Iberia,Airbus A320 NEO
LEMD,Ibiza Town,2024-11-03 15:35Z,2024-11-03 16:55Z,1,,,FR 2085,Ryanair,Boeing 737-800 (winglets)
LEMD,Budapest,2024-11-03 13:45Z,2024-11-03 17:05Z,4,,,LA 1656,LATAM,Airbus A320 NEO
LEMD,Budapest,2024-11-03 13:45Z,2024-11-03 17:05Z,4,,,IB 872,Iberia,Airbus A320 NEO
LEMD,Budapest,2024-11-03 13:45Z,2024-11-03 17:05Z,4,,,VY 5193,Vueling,Airbus A320 NEO
LEMD,Tunis,2024-11-03 14:30Z,2024-11-03 16:50Z,1,,,BJ 624,Nouvelair Tunisie,Airbus A320
LEMD,London,2024-11-03 14:50Z,2024-11-03 17:20Z,4S,,,BA 462,British,Airbus A320
LEMD,Bilbao,2024-11-03 15:50Z,2024-11-03 16:55Z,2,,,EY 4317,Etihad,Boeing 737-800 (winglets)
LEMD,Bilbao,2024-11-03 15:50Z,2024-11-03 16:55Z,2,,,KL 3359,KLM,Boeing 737-800 (winglets)
LEMD,Bilbao,2024-11-03 15:50Z,2024-11-03 16:55Z,2,,,AM 6839,Aeromexico,Boeing 737-800 (winglets)
LEMD,Bilbao,2024-11-03 15:50Z,2024-11-03 16:55Z,2,,,UX 7154,Air Europa,Boeing 737-800 (winglets)
LEMD,Culleredo,2024-11-03 16:10Z,2024-11-03 17:20Z,2,,,UX 7236,Air Europa,Boeing 737-800 (winglets)
LEMD,Culleredo,2024-11-03 16:10Z,2024-11-03 17:20Z,2,,,KL 3370,KLM,Boeing 737-800 (winglets)
LEMD,Culleredo,2024-11-03 16:10Z,2024-11-03 17:20Z,2,,,AF 4790,Air France,Boeing 737-800 (winglets)
LEMD,Culleredo,2024-11-03 16:10Z,2024-11-03 17:20Z,2,,,AM 6980,Aeromexico,Boeing 737-800 (winglets)
LEMD,Culleredo,2024-11-03 16:10Z,2024-11-03 17:20Z,2,,,EY 4319,Etihad,Boeing 737-800 (winglets)
LEMD,"Sta Cruz de la Palma, La Palma Island",,2024-11-03 17:30Z,4,,,LA 1765,LATAM,Airbus A321 NEO
LEMD,"Sta Cruz de la Palma, La Palma Island",,2024-11-03 17:30Z,4,,,IB 1532,Iberia,Airbus A321 NEO
LEMD,"Sta Cruz de la Palma, La Palma Island",,2024-11-03 17:30Z,4,,,I2 1532,Iberia Express,Airbus A321 NEO
LEMD,"Sta Cruz de la Palma, La Palma Island",,2024-11-03 17:30Z,4,,,QR 6993,Qatar,Airbus A321 NEO
LEMD,Casablanca,2024-11-03 15:20Z,2024-11-03 17:05Z,4S,,,AT 970,Royal Air Maroc,Embraer 190
LEMD,Casablanca,2024-11-03 15:20Z,2024-11-03 17:05Z,4S,,,IB 1971,Iberia,Embraer 190
LEMD,Vigo,2024-11-03 16:00Z,2024-11-03 17:10Z,2,,,EY 7579,Etihad,Boeing 737-800 (winglets)
LEMD,Vigo,2024-11-03 16:00Z,2024-11-03 17:10Z,2,,,KL 3377,KLM,Boeing 737-800 (winglets)
LEMD,Vigo,2024-11-03 16:00Z,2024-11-03 17:10Z,2,,,AF 4816,Air France,Boeing 737-800 (winglets)
LEMD,Vigo,2024-11-03 16:00Z,2024-11-03 17:10Z,2,,,UX 7317,Air Europa,Boeing 737-800 (winglets)
LEMD,Vigo,2024-11-03 16:00Z,2024-11-03 17:10Z,2,,,AM 6975,Aeromexico,Boeing 737-800 (winglets)
LEMD,Warsaw,2024-11-03 13:25Z,2024-11-03 17:20Z,2,,,W6 1471,Wizz Air,Airbus A321 (sharklets)
LEMD,Kraków,2024-11-03 13:35Z,2024-11-03 17:10Z,1,,,FR 5357,Ryanair,Boeing 737 MAX 8
LEMD,Marrakech,2024-11-03 15:15Z,2024-11-03 17:20Z,1,,,FR 6792,Ryanair,Boeing 737-800 (winglets)
LEMD,Barcelona,2024-11-03 15:25Z,2024-11-03 16:45Z,4,,,VY 1006,Vueling,Airbus A320 (sharklets)
LEMD,Barcelona,2024-11-03 15:25Z,2024-11-03 16:45Z,4,,,QR 5538,Qatar,Airbus A320 (sharklets)
LEMD,Barcelona,2024-11-03 15:25Z,2024-11-03 16:45Z,4,,,IB 5242S,Iberia,Airbus A320 (sharklets)
LEMD,Barcelona,2024-11-03 15:25Z,2024-11-03 16:45Z,4,,,IB 5242,Iberia,Airbus A320 (sharklets)
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,AV 6022,Avianca,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,VY 5015,Vueling,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,LA 5406,LATAM,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,DT 6449,TAAG,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,QR 6916,Qatar,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,IB 436,Iberia,Airbus A319
LEMD,Bilbao,2024-11-03 16:35Z,2024-11-03 17:45Z,4,,,BA 7257,British,Airbus A319
LEMD,London,2024-11-03 14:10Z,2024-11-03 16:40Z,1,,,FR 6004,Ryanair,Boeing 737 MAX 8
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,YW 1054,Air Nostrum,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,IB 1054,Iberia,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,VY 5569,Vueling,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,QR 8086,Qatar,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,LA 1743,LATAM,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,AV 6129,Avianca,Bombardier CRJX
LEMD,Pamplona,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,BA 7209,British,Bombardier CRJX
LEMD,Stockholm,2024-11-03 13:40Z,2024-11-03 17:45Z,4,,,IB 824,Iberia,Airbus A320 NEO
LEMD,Stockholm,2024-11-03 13:40Z,2024-11-03 17:45Z,4,,,AA 8504,American,Airbus A320 NEO
LEMD,Stockholm,2024-11-03 13:40Z,2024-11-03 17:45Z,4,,,AY 5637,Finnair,Airbus A320 NEO
LEMD,Stockholm,2024-11-03 13:40Z,2024-11-03 17:45Z,4,,,VY 5129,Vueling,Airbus A320 NEO
LEMD,Stockholm,2024-11-03 13:40Z,2024-11-03 17:45Z,4,,,LA 5475,LATAM,Airbus A320 NEO
LEMD,Palma De Mallorca,2024-11-03 15:45Z,2024-11-03 17:10Z,2,,,EY 4325,Etihad,Boeing 737-800 (winglets)
LEMD,Palma De Mallorca,2024-11-03 15:45Z,2024-11-03 17:10Z,2,,,AF 4794,Air France,Boeing 737-800 (winglets)
LEMD,Palma De Mallorca,2024-11-03 15:45Z,2024-11-03 17:10Z,2,,,AM 6969,Aeromexico,Boeing 737-800 (winglets)
LEMD,Palma De Mallorca,2024-11-03 15:45Z,2024-11-03 17:10Z,2,,,UX 6066,Air Europa,Boeing 737-800 (winglets)
LEMD,Palma De Mallorca,2024-11-03 15:45Z,2024-11-03 17:10Z,2,,,KL 3319,KLM,Boeing 737-800 (winglets)
LEMD,Gran Canaria Island,2024-11-03 14:35Z,2024-11-03 17:30Z,4,,,QR 6954,Qatar,Airbus A320
LEMD,Gran Canaria Island,2024-11-03 14:35Z,2024-11-03 17:30Z,4,,,IB 1610,Iberia,Airbus A320
LEMD,Gran Canaria Island,2024-11-03 14:35Z,2024-11-03 17:30Z,4,,,I2 1610,Iberia Express,Airbus A320
LEMD,Oslo,2024-11-03 14:00Z,2024-11-03 17:50Z,4,,,AT 5489,Royal Air Maroc,Airbus A320 NEO
LEMD,Oslo,2024-11-03 14:00Z,2024-11-03 17:50Z,4,,,IB 954,Iberia,Airbus A320 NEO
LEMD,Oslo,2024-11-03 14:00Z,2024-11-03 17:50Z,4,,,VY 5201,Vueling,Airbus A320 NEO
LEMD,Oslo,2024-11-03 14:00Z,2024-11-03 17:50Z,4,,,LA 1663,LATAM,Airbus A320 NEO
LEMD,Ranón,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,QR 6898,Qatar,Airbus A320
LEMD,Ranón,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,IB 482,Iberia,Airbus A320
LEMD,Hamburg,2024-11-03 14:55Z,2024-11-03 17:45Z,4,,,IB 774,Iberia,Airbus A320 NEO
LEMD,Hamburg,2024-11-03 14:55Z,2024-11-03 17:45Z,4,,,VY 5247,Vueling,Airbus A320 NEO
LEMD,Palma De Mallorca,2024-11-03 16:00Z,2024-11-03 17:30Z,1,,,FR 2054,Ryanair,Boeing 737 MAX 8
LEMD,Almería,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,VY 5598,Vueling,Bombardier CRJX
LEMD,Almería,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,QR 6521,Qatar,Bombardier CRJX
LEMD,Almería,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,LA 1773,LATAM,Bombardier CRJX
LEMD,Almería,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,YW 1034,Air Nostrum,Bombardier CRJX
LEMD,Almería,2024-11-03 16:40Z,2024-11-03 17:55Z,4,,,IB 1034,Iberia,Bombardier CRJX
LEMD,Toulouse-Blagnac,2024-11-03 16:30Z,2024-11-03 18:00Z,4,,,LA 1770,LATAM,Bombardier CRJX
LEMD,Toulouse-Blagnac,2024-11-03 16:30Z,2024-11-03 18:00Z,4,,,IB 1194,Iberia,Bombardier CRJX
LEMD,Toulouse-Blagnac,2024-11-03 16:30Z,2024-11-03 18:00Z,4,,,YW 1194,Air Nostrum,Bombardier CRJX
LEMD,Toulouse-Blagnac,2024-11-03 16:30Z,2024-11-03 18:00Z,4,,,QR 6962,Qatar,Bombardier CRJX
LEMD,Rome,2024-11-03 15:20Z,2024-11-03 17:55Z,4,,,VY 5825,Vueling,Airbus A320 NEO
LEMD,Rome,2024-11-03 15:20Z,2024-11-03 17:55Z,4,,,IB 652,Iberia,Airbus A320 NEO
LEMD,Zurich,2024-11-03 15:20Z,2024-11-03 17:45Z,2,,,LX 2032,SWISS,Airbus A320
LEMD,Lisbon,2024-11-03 16:05Z,2024-11-03 17:20Z,2,,,ET 1428,Ethiopian,Boeing 737-800 (winglets)
LEMD,Lisbon,2024-11-03 16:05Z,2024-11-03 17:20Z,2,,,AM 6828,Aeromexico,Boeing 737-800 (winglets)
LEMD,Lisbon,2024-11-03 16:05Z,2024-11-03 17:20Z,2,,,UX 1156,Air Europa,Boeing 737-800 (winglets)
LEMD,Lisbon,2024-11-03 16:05Z,2024-11-03 17:20Z,2,,,AD 7852,Azul,Boeing 737-800 (winglets)
LEMD,Porto,2024-11-03 16:40Z,2024-11-03 18:00Z,4,,,YW 1152,Air Nostrum,Bombardier CRJX
LEMD,Porto,2024-11-03 16:40Z,2024-11-03 18:00Z,4,,,IB 1152,Iberia,Bombardier CRJX
LEMD,Porto,2024-11-03 16:40Z,2024-11-03 18:00Z,4,,,LA 1758,LATAM,Bombardier CRJX
LEMD,Porto,2024-11-03 16:40Z,2024-11-03 18:00Z,4,,,QR 5057,Qatar,Bombardier CRJX
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,AV 6182,Avianca,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,LA 5469,LATAM,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,DT 6523,TAAG,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,QR 6574,Qatar,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,BA 7115,British,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,VY 5042,Vueling,Airbus A320
LEMD,Culleredo,2024-11-03 16:45Z,2024-11-03 18:05Z,4,,,IB 460,Iberia,Airbus A320
LEMD,London,2024-11-03 15:30Z,2024-11-03 18:00Z,1,,,U2 8025,easyJet,Airbus A319
LEMD,Málaga,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,IB 1740,Iberia,Airbus A320 (sharklets)
LEMD,Málaga,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,LA 1607,LATAM,Airbus A320 (sharklets)
LEMD,Málaga,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,I2 1740,Iberia Express,Airbus A320 (sharklets)
LEMD,Málaga,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,QR 6882,Qatar,Airbus A320 (sharklets)
LEMD,Málaga,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,AV 6167,Avianca,Airbus A320 (sharklets)
LEMD,Melilla,2024-11-03 16:00Z,2024-11-03 17:35Z,4,,,IB 2297,Iberia,ATR 72-600
LEMD,Melilla,2024-11-03 16:00Z,2024-11-03 17:35Z,4,,,YW 2297,Air Nostrum,ATR 72-600
LEMD,Melilla,2024-11-03 16:00Z,2024-11-03 17:35Z,4,,,QR 5377,Qatar,ATR 72-600
LEMD,Melilla,2024-11-03 16:00Z,2024-11-03 17:35Z,4,,,VY 5697,Vueling,ATR 72-600
LEMD,Palma De Mallorca,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,QR 5079,Qatar,Airbus A320 (sharklets)
LEMD,Palma De Mallorca,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,I2 1668,Iberia Express,Airbus A320 (Sharklets)
LEMD,Palma De Mallorca,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,LA 1760,LATAM,Airbus A320 (sharklets)
LEMD,Palma De Mallorca,2024-11-03 16:45Z,2024-11-03 18:10Z,4,,,IB 1668,Iberia,Airbus A320 (sharklets)
LEMD,Manchester,2024-11-03 14:40Z,2024-11-03 17:15Z,1,,,FR 3187,Ryanair,Boeing 737-800 (winglets)
LEMD,Dubai,2024-11-03 10:35Z,2024-11-03 18:50Z,4S,,,QF 8143,Qantas,Boeing 777-300ER
LEMD,Dubai,2024-11-03 10:35Z,2024-11-03 18:50Z,4S,,,EK 143,Emirates,Boeing 777-300ER
LEMD,Dubai,2024-11-03 10:35Z,2024-11-03 18:50Z,4S,,,AV 6257,Avianca,Boeing 777-300ER
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,LA 1719,LATAM,Bombardier CRJX
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,AV 6140,Avianca,Bombardier CRJX
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,IB 1082,Iberia,Regional-Jet
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,DT 6877,TAAG,Bombardier CRJX
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,YW 1082,Air Nostrum,Bombardier CRJX
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,VY 5583,Vueling,Bombardier CRJX
LEMD,Valencia,2024-11-03 16:45Z,2024-11-03 17:55Z,4,,,QR 5380,Qatar,Bombardier CRJX
LEMD,Paris,2024-11-03 15:30Z,2024-11-03 17:40Z,2,,,TO 4638,Transavia France,Boeing 737-800 (winglets)
LEMD,Athens,2024-11-03 13:55Z,2024-11-03 17:50Z,4,,,VY 5175,Vueling,Airbus A320 NEO
LEMD,Athens,2024-11-03 13:55Z,2024-11-03 17:50Z,4,,,IB 834,Iberia,Airbus A320 NEO
LEMD,Athens,2024-11-03 13:55Z,2024-11-03 17:50Z,4,,,LA 1649,LATAM,Airbus A320 NEO
LEMD,London,2024-11-03 15:45Z,2024-11-03 18:10Z,4S,,,BA 7057,British,Airbus A320 NEO
LEMD,London,2024-11-03 15:45Z,2024-11-03 18:10Z,4S,,,IB 718,Iberia,Airbus A320 NEO
LEMD,Bordeaux/Mérignac,2024-11-03 16:55Z,2024-11-03 18:20Z,4,,,IB 1204,Iberia,Bombardier CRJX
LEMD,Bordeaux/Mérignac,2024-11-03 16:55Z,2024-11-03 18:20Z,4,,,YW 1204,Air Nostrum,Bombardier CRJX
LEMD,Bordeaux/Mérignac,2024-11-03 16:55Z,2024-11-03 18:20Z,4,,,VY 5515,Vueling,Bombardier CRJX
LEMD,Bordeaux/Mérignac,2024-11-03 16:55Z,2024-11-03 18:20Z,4,,,LA 1617,LATAM,Bombardier CRJX
LEMD,Tenerife Island,2024-11-03 15:00Z,2024-11-03 17:45Z,4,,,QR 6941,Qatar,Airbus A321 NEO
LEMD,Tenerife Island,2024-11-03 15:00Z,2024-11-03 17:45Z,4,,,IB 1546,Iberia,Airbus A321 NEO
